user-id,location,age
71410,seattle washington usa,3.0
71415,denver colorado usa,21.0
71470,ottawa ontario canada,62.0
71490,west los angeles california usa,23.0
71521,ottawa ontario canada,35.0
71561,roseville minnesota usa,63.0
71568,port coquitlam british columbia canada,28.0
71612,covilhã covilhã portugal,25.0
71634,marrero louisiana usa,59.0
71662,columbia missouri usa,22.0
71672,barsinghausen niedersachsen germany,60.0
71703,clayton north carolina usa,39.0
71712,valley center kansas usa,26.0
71716,americus georgia usa,36.0
71739,mainz rheinlandpfalz germany,34.0
71786,san jose california usa,29.0
71800,sunnyvale california usa,136.0
71831,houston texas usa,21.0
71853,somerville massachusetts usa,23.0
71981,barcelona barcelona spain,30.0
72099,el cajon ,41.0
72100,new york new york usa,37.0
72214,ottawa ontario canada,40.0
72261,riverton new jersey usa,21.0
72282,toronto ontario canada,50.0
72296,albuquerque new mexico usa,33.0
72347,uster zh switzerland,32.0
72352,samieira pontevedra spain,49.0
72368,milford iowa usa,15.0
72530,arlington virginia usa,42.0
72531,clovis california usa,48.0
72575,paris illinois usa,103.0
72601,niedernhausen hessen germany,24.0
72707,oulu pohjoispohjanmaa finland,24.0
72780,na na solomon islands,34.0
72785,gordonsville virginia usa,39.0
72863,amersfoort utrecht netherlands,33.0
72975,minneapolis minnesota usa,21.0
72990,watertown new york usa,31.0
72992,vanves iledefrance france,44.0
72999,düsseldorf nordrheinwestfalen germany,42.0
73053,rising sun maryland usa,36.0
73059,spring texas usa,66.0
73127,south hadley massachusetts usa,21.0
73133,inwood west virginia usa,50.0
73157,brush valley pennsylvania usa,20.0
73195,meriden connecticut usa,26.0
73196,little rock arkansas usa,35.0
73243,sioux falls south dakota usa,63.0
73289,hamilton ontario canada,50.0
73330,seattle washington usa,29.0
73363,albuquerque new mexico usa,22.0
73394,san diego california usa,33.0
73467,winnipeg manitoba canada,56.0
73469,winnipeg manitoba canada,56.0
73622,houston texas usa,27.0
73681,almada setúbal portugal,27.0
73691,easthampton massachusetts usa,20.0
73716,van british columbia canada,30.0
73741,denver colorado usa,30.0
73748,westhampton new york usa,55.0
73835,saratoga california usa,20.0
73923,montrose california usa,29.0
74026,san diego california usa,21.0
74056,san gabriel california usa,24.0
74106,dyersburg tennessee usa,64.0
74115,goffstown new hampshire usa,37.0
74172,strasbourg alsace france,20.0
74185,lacey washington usa,28.0
74238,pahrump nevada usa,46.0
74272,canon city colorado usa,52.0
74286,pampa texas usa,23.0
74328,capitola california usa,40.0
74356,peterborough new hampshire usa,28.0
74453,lansdale pennsylvania usa,61.0
74466,philadelphia pennsylvania usa,32.0
74493,pineville pennsylvania usa,28.0
74577,knoxville tn tennessee usa,23.0
74630,castlegar british columbia canada,20.0
74689,seattle washington usa,39.0
74691,birmingham alabama usa,49.0
74709,macomb michigan usa,21.0
74743,evanston illinois usa,32.0
74758,turners falls massachusetts usa,24.0
74833,hamburg hamburg germany,35.0
74871,kaysville utah usa,49.0
74892,toronto ontario canada,18.0
74908,almada lisboa portugal,18.0
74911,ridgecrest california usa,25.0
75081, illinois usa,29.0
75091,freeport illinois usa,29.0
75096,astoria new york usa,28.0
75115,darmstadt hessen germany,31.0
75119,houston texas usa,58.0
75149,geneva illinois usa,36.0
75251,cape coral florida usa,16.0
75428,damascus maryland usa,69.0
75431,castro verde na portugal,19.0
75485,gainesville florida usa,27.0
75486,ringoes new jersey usa,35.0
75491,west point virginia usa,26.0
75498,berkeley california usa,29.0
75519,kiryat haiim na israel,23.0
75551,naugatuck connecticut usa,31.0
75591,charleston west virginia usa,33.0
75595,amsterdam noordholland netherlands,35.0
75599,hamburg hamburg germany,25.0
75695,cleveland ohio usa,36.0
75771,minneapolis minnesota usa,35.0
75777,chengdu sichuan china,28.0
75842,chicago il illinois usa,42.0
75860,buffalo minnesota usa,30.0
75980,newton massachusetts usa,32.0
76019,norwich england united kingdom,28.0
76070,biñan laguna philippines,22.0
76102,buckfield maine usa,33.0
76122,montreal quebec canada,46.0
76151,sioux falls south dakota usa,49.0
76173,comox british columbia canada,71.0
76223,lisboa lisboa portugal,25.0
76253,topeka kansas usa,28.0
76319,fort washington pennsylvania usa,45.0
76351,clarksville tennessee usa,34.0
76352,olympia washington usa,58.0
76482,zanesville ohio usa,103.0
76483,orange park florida usa,37.0
76530,santa clarita california usa,55.0
76532,seattle washington usa,36.0
76575,barcelona catalunya spain,44.0
76576,snellville georgia usa,17.0
76626,london england united kingdom,38.0
76710,marietta georgia usa,57.0
76741,toronto ontario canada,28.0
76815,oakville ontario canada,22.0
76818,little rock arkansas usa,49.0
76873,vienna virginia usa,23.0
76888,easley south carolina usa,19.0
76932,seattle washington usa,51.0
76942,sacramento california usa,25.0
76957,baton rouge louisiana usa,59.0
77181,louisville kentucky usa,33.0
77270,menomonee falls wisconsin usa,18.0
77318,fruit cove florida usa,49.0
77383,ottawa ontario canada,25.0
77480,gig harbor washington usa,51.0
77491,washington dc usa,25.0
77530,montreal quebec canada,38.0
77679,st louis missouri usa,56.0
77724,mission viejo california usa,43.0
77809,atlantic highlands new jersey usa,29.0
77816,mcminnville oregon usa,72.0
77840,plainwell michigan usa,27.0
77860,charleston south carolina usa,33.0
77886,magnolia texas usa,38.0
77911,kansas city kansas usa,37.0
77960,milwaukie oregon usa,58.0
77971,east greenbush new york usa,60.0
78015,enfield connecticut usa,32.0
78236,conyers georgia usa,40.0
78328,mount airy maryland usa,24.0
78553,el cajon california usa,40.0
78564,baytown texas usa,23.0
78619,melbourne victoria australia,37.0
78719,blacksburg virginia usa,21.0
78761,heide schleswigholstein germany,34.0
78772,stuttgart badenwuerttemberg germany,36.0
78783,chantilly virginia usa,49.0
78834,honolulu hawaii usa,28.0
78841,prior lake minnesota usa,42.0
78846,daphne alabama usa,58.0
78941,wien wien austria,39.0
78973,amadora lisboa portugal,29.0
78996,teaneck new jersey usa,23.0
79182,greenville north carolina usa,29.0
79186,fairbanks alaska usa,37.0
79188,vanderhoof ,51.0
79372,na na hong kong,32.0
79441,spruce grove alberta canada,43.0
79475,childersburg alabama usa,37.0
79506,south plainfield new jersey usa,55.0
79556,nottingham england united kingdom,27.0
79680,berlin berlin germany,26.0
79687,altlussheim badenwuerttemberg germany,24.0
79736,sellersville pennsylvania usa,26.0
79740,st louis missouri usa,24.0
79747,woburn massachusetts usa,57.0
79754,athens georgia usa,58.0
79854,liverpool merseyside united kingdom,29.0
79916,st charles missouri usa,18.0
79939,darien wisconsin usa,31.0
79942,mackay queensland australia,26.0
79957,madison alabama usa,55.0
79958,boston massachusetts usa,56.0
79977,chesapeake virginia usa,35.0
80071,salt lake city utah usa,28.0
80105,fort worth texas usa,39.0
80135,ipoh perak malaysia,29.0
80202,olympia washington usa,35.0
80203,olympia wa usa,34.0
80266,lich hessen germany,42.0
80314,wien wien austria,20.0
80371,gold coast queensland australia,50.0
80397,tonbridge kent united kingdom,36.0
80453,overland park kansas usa,24.0
80477,blacksburg virginia usa,39.0
80538,lisboa lisboa portugal,32.0
80555,warminster wiltshire united kingdom,20.0
80603,barcelona barcelona spain,31.0
80642,st louis missouri usa,43.0
80683,new castle delaware usa,27.0
80776,portland oregon usa,65.0
80785,west vancouver british columbia canada,25.0
80803,paris ile de france france,27.0
80810,warrensburg missouri usa,33.0
80826,middleburg virginia usa,41.0
80837,fort myers florida usa,34.0
80908,lleida catalunya spain,30.0
80945,freiburg badenwürttemberg germany,46.0
81015,saskatoon saskatchewan canada,15.0
81087,toronto ontario canada,31.0
81088,romsey hampshire united kingdom,18.0
81103,elizabeth city north carolina usa,31.0
81136,prescott arizona usa,41.0
81207,maia porto portugal,20.0
81263,shanghai shanghai china,17.0
81274,london england united kingdom,28.0
81298,savannah georgia usa,20.0
81318,cambridge massachusetts usa,25.0
81368,mesa arizona usa,28.0
81370,noblesville indiana usa,35.0
81456,victoria british columbia canada,31.0
81481,hückeswagen nordrheinwestfalen germany,34.0
81492,san antonio texas usa,28.0
81578,kannapolis north carolina usa,32.0
81609,carrollton kentucky usa,57.0
81682,bluffton south carolina,36.0
81734,albuquerque new mexico usa,34.0
81771,sacramento california usa,37.0
81845,preston england united kingdom,34.0
81848,springfield illinois usa,35.0
81855,horsham west sussex united kingdom,42.0
81865,edmonton alberta canada,27.0
81924,boulder colorado usa,38.0
81977,minneapolis minnesota usa,34.0
82080,new york new york usa,44.0
82086,cincinnati ohio usa,28.0
82123,nashville tennessee usa,30.0
82164,oshawa ontario canada,46.0
82182,oldenburg niedersachsen germany,28.0
82227,kangasala pirkanmaa finland,40.0
82391,villa park illinois usa,41.0
82487,spring hill florida usa,33.0
82491,ft myers florida usa,59.0
82497,yulee florida usa,47.0
82657,beaverton oregon usa,62.0
82673,new port richey florida usa,23.0
82825,alexandria virginia usa,38.0
82831,nashville tennessee usa,21.0
82893,san antonio texas usa,40.0
82903,charlestown rhode island usa,44.0
83110,wilmington north carolina usa,45.0
83156,richmond virginia usa,59.0
83166,iowa city iowa usa,44.0
83178,austin texas usa,52.0
83239,prince george british columbia canada,21.0
83287,tulsa oklahoma usa,45.0
83314,lübeck schleswigholstein germany,33.0
83363,los angeles california usa,34.0
83383,san diego california usa,67.0
83404,clinton mississippi usa,14.0
83431,trenton ontario canada,35.0
83467,northridge california usa,60.0
83493,tacoma washington usa,31.0
83543,ottawa ontario canada,37.0
83561,edison new jersey usa,41.0
83587,paramount california usa,16.0
83637,raleigh north carolina usa,57.0
83646,covington virginia usa,34.0
83666,boone iowa usa,33.0
83671,iowa city ,52.0
83680,nashville tennessee usa,27.0
83707,north dartmouth massachusetts usa,31.0
83754,las vegas nevada usa,65.0
83853,oldenburg niedersachsen germany,41.0
84024,abilene texas usa,37.0
84126,berlin berlin germany,40.0
84146,roermond limburg netherlands,37.0
84174,madison wisconsin usa,27.0
84201,philadelphia pennsylvania usa,39.0
84377,asheville ,32.0
84427,ballwin missouri usa,58.0
84476,sturgis michigan usa,16.0
84523,apopka ,30.0
84537,portland oregon usa,22.0
84671,montney british columbia canada,43.0
84700,kingston ontario canada,60.0
84727,king george virginia usa,58.0
84729,temple georgia usa,55.0
84900,hong kong hong kong hong kong,37.0
84902,okmulgee oklahoma usa,36.0
85033,toronto ontario canada,30.0
85067,valdosta georgia usa,43.0
85161,montreal quebec canada,24.0
85212,carrollton texas usa,2.0
85256,trempealeau wisconsin usa,37.0
85280,minneapolis minnesota usa,38.0
85367,gloversville new york usa,17.0
85426,chisholm minnesota usa,23.0
85433,tübingen badenwuerttemberg germany,33.0
85495,mount vernon washington usa,43.0
85526,victoria british columbia canada,36.0
85534,cleveland ohio usa,49.0
85587,hot springs arkansas usa,49.0
85616,san diego california usa,25.0
85656,cottage grove oregon usa,41.0
85698,firenze toscana italy,25.0
85701,savannah georgia usa,37.0
85757,pawtucket rhode island usa,40.0
85787,baltimore maryland usa,21.0
85851,decatur georgia usa,41.0
85872,sydney new south wales australia,36.0
85962,peterborough ontario canada,20.0
85993,portland oregon usa,40.0
86033,sydney new south wales australia,26.0
86073,middlebury vermont usa,20.0
86093,morgantown west virginia usa,25.0
86100,bartow west virginia usa,70.0
86145,alexandria virginia usa,45.0
86159,mississauga ontario canada,35.0
86202,sydney new south wales australia,26.0
86219,ludwigshafen rheinlandpfalz germany,26.0
86242,new york new york usa,24.0
86247,san diego california usa,37.0
86265,minneapolis minnesota usa,34.0
86271,seymour indiana usa,53.0
86303,denver colorado usa,31.0
86392,cornwall prince edward island canada,25.0
86408,vista california usa,39.0
86419,san mateo california usa,48.0
86488,madison alabama usa,38.0
86538,cumming georgia usa,58.0
86548,ploiesti prahova romania,24.0
86555,nisswa minnesota usa,44.0
86583,stuttgart  germany,31.0
86641,rison arkansas usa,39.0
86680,conway arkansas usa,38.0
86817,moncton new brunswick canada,32.0
86819,atlanta georgia usa,26.0
86959,oklahoma city oklahoma usa,29.0
86969,forest grove oregon usa,59.0
87036,dresden sachsen germany,46.0
87051,colorado springs colorado usa,31.0
87108,hendersonville north carolina usa,43.0
87143,whitehall ohio usa,53.0
87155,auburn hills michigan usa,23.0
87351,hoboken new jersey usa,28.0
87397,cherokee iowa usa,52.0
87540,saint cloud minnesota usa,52.0
87555,lexington kentucky usa,31.0
87610,long beach california usa,45.0
87690,blythewood south carolina usa,36.0
87712,yarmouth nova scotia canada,19.0
87729,figueira da foz coimbra portugal,24.0
87742,valencia valencia spain,32.0
87746,wallingford connecticut usa,52.0
87747,victoria british columbia canada,23.0
87820,aloha oregon usa,49.0
87929,portland maine usa,25.0
87949,gladewater texas usa,44.0
87964,toledo ohio usa,56.0
87974,fort worth texas usa,25.0
88109,new york new york usa,58.0
88118,napavine washington usa,56.0
88122,jacksonville north carolina usa,30.0
88146,stone mountain georgia usa,43.0
88187,edjewater park new jersey usa,36.0
88229,thermopolis wyoming usa,44.0
88283,hamburg hamburg germany,24.0
88316,silver spring maryland usa,28.0
88320,san diego ,30.0
88389,severna park maryland usa,77.0
88412,toronto ontario canada,36.0
88620,heemstede noordholland netherlands,27.0
88652,lanham maryland usa,83.0
88677,laval quebec canada,44.0
88693,shanghai shanghai china,30.0
88729,st clair shores michigan usa,31.0
88767,boonton new jersey usa,41.0
88793,arcata california usa,25.0
88937,cary north carolina usa,39.0
89077,aurora colorado usa,34.0
89179,montevarchi toscana italy,31.0
89307,santa rosa california usa,61.0
89339,barcelona barcelona spain,37.0
89346,nesconset new york usa,38.0
89361,cologne  germany,25.0
89507,ptpleasant new jersey usa,30.0
89551,colorado springs colorado usa,29.0
89761,bologna emilia romagna italy,54.0
89852,chambersburg pennsylvania usa,23.0
89856,seattle washington usa,31.0
89867,montreal quebec canada,28.0
89869,louisville kentucky usa,40.0
90049,victoria british columbia canada,30.0
90075,athens alabama usa,57.0
90105,colombes ile de france france,35.0
90137,norfolk virginia usa,40.0
90192,albuquerque new mexico usa,30.0
90198,cornwall new york,34.0
90232,strasbourg alsace france,23.0
90320,webberville michigan usa,36.0
90391,queens new york usa,41.0
90405,richmond virginia usa,32.0
90417,rye new hampshire usa,40.0
90423,gaithersburg maryland usa,50.0
90471,san diego california usa,31.0
90614,warren michigan usa,30.0
90646,austin texas usa,27.0
90653,evansville indiana usa,29.0
90694,erfurt thüringen germany,36.0
90736,sammamish washington usa,37.0
90766,rangoon rangoon burma,136.0
90776,dearborn heights michigan usa,18.0
90839,munich bayern germany,36.0
90915,raleigh north carolina united states,49.0
91002,anytown new york usa,37.0
91017,holtsville ,54.0
91026,maynooth kildare ireland,40.0
91058,blanco texas usa,63.0
91097,millis massachusetts usa,52.0
91100,upper marlboro maryland usa,33.0
91103,casper wyoming usa,35.0
91113,chicago illinois usa,26.0
91130,mcleansville north carolina usa,39.0
91184,kuala lumpur kuala lumpur malaysia,31.0
91203,glasgow scotland united kingdom,30.0
91244,haymarket virginia usa,35.0
91258,north hollywood california usa,30.0
91341,newark delaware usa,54.0
91342,doha doha qatar,29.0
91405,warner robins georgia usa,17.0
91424,omaha nebraska usa,51.0
91449,farncombe surrey united kingdom,34.0
91478,mountain view california usa,0.0
91576,peel isle of man united kingdom,31.0
91631,new port richey ,0.0
91633,french camp california usa,21.0
91647,industry pennsylvania usa,49.0
91692,tacoma washington usa,53.0
91792,austin texas usa,32.0
91840,utrecht utrecht netherlands,34.0
91875,brookfield connecticut usa,24.0
91931,new westminster british columbia canada,40.0
92048,spokane washington usa,49.0
92132,terre haute indiana usa,20.0
92152,tampa florida usa,57.0
92278,albuquerque new mexico usa,44.0
92405,dortmund nordrheinwestfalen germany,26.0
92477,portland oregon usa,34.0
92524,chicago illinois usa,42.0
92547,baker city oregon usa,29.0
92652,saint john new brunswick canada,32.0
92658,burlington washington usa,39.0
92664,calgary alberta canada,49.0
92696,pittsburgh pennsylvania usa,46.0
92724,woodburn oregon usa,35.0
92804,brooklyn park minnesota usa,45.0
92810,manistee michigan usa,60.0
93034,london england united kingdom,45.0
93046,fallon nevada usa,47.0
93047,nashua new hampshire usa,52.0
93085,cedar rapids iowa usa,34.0
93092,sherwood park alberta canada,22.0
93114,san diego california usa,43.0
93116,seville ohio usa,24.0
93130,saskatoon saskatchewan canada,61.0
93147,leeds england united kingdom,31.0
93267,memphis tennessee usa,32.0
93314,san diego ,31.0
93358,glenside rheinlandpfalz usa,52.0
93363,farmington hills michigan usa,30.0
93386,skippack ,55.0
93397,chicago illinois usa,44.0
93426,plano texas usa,35.0
93427,plymouth massachusetts usa,69.0
93453,palm desert california usa,1.0
93565,tustin ,72.0
93629,baton rouge louisiana usa,54.0
93631,halifax ,26.0
93639,portland ,64.0
93691,lancaster pennsylvania usa,43.0
93698,halfmoon bay british columbia canada,70.0
93732,san diego california usa,56.0
93800,mount vernon washington usa,52.0
93985,jupiter florida usa,65.0
94023,dartford kent united kingdom,56.0
94123,butler pennsylvania usa,43.0
94159,brattleboro vermont usa,34.0
94183,des moines iowa usa,40.0
94209,victoria british columbia canada,25.0
94213,esko minnesota usa,80.0
94214,mexico missouri usa,56.0
94242,madrid madrid spain,28.0
94263,union grove north carolina usa,21.0
94264,portales new mexico,69.0
94334,adelphi maryland usa,43.0
94347,oakland new jersey usa,44.0
94362,northridge california usa,39.0
94376,carrollton kentucky usa,16.0
94378,san jose california usa,42.0
94385,peoria illinois usa,55.0
94494,tacoma washington usa,24.0
94542,oregon city oregon usa,30.0
94563,chelsea alabama usa,39.0
94680,austin texas usa,43.0
94730,edinburgh lothian united kingdom,27.0
94752,westminster maryland usa,31.0
94787,cleveland ohio usa,24.0
94818,toronto ontario canada,29.0
94840,washington court house ohio usa,38.0
94853,christchurch canterbury new zealand,27.0
94865,bremen bremen germany,21.0
94897,halfway down the stairs ohio usa,29.0
94923,brick new jersey usa,40.0
94951,san jose california usa,37.0
94952,surrey british columbia canada,58.0
94960,milford new hampshire usa,42.0
94965,albany new york usa,26.0
94985,sant cugat del vallès catalunya spain,39.0
94997,regina ,34.0
94999,berlin berlin germany,34.0
95025,boise idaho usa,21.0
95043,thousand oaks california usa,38.0
95049,alverca ribatejo portugal,25.0
95072,tallahassee florida usa,39.0
95095,madrid madrid spain,52.0
95128,chincoteague island virginia usa,67.0
95172,denver colorado usa,35.0
95193,bellingham washington usa,69.0
95201,baltimore maryland usa,53.0
95301,wangaratta victoria australia,19.0
95353,rock creek british columbia canada,59.0
95359,charleston west virginia usa,33.0
95360,austin texas usa,29.0
95378,chicago illinois usa,29.0
95392,toronto ontario canada,25.0
95393,austin texas usa,33.0
95448,valdosta georgia usa,34.0
95452,st louis missouri usa,76.0
95506,chester cheshire united kingdom,42.0
95509,canoga park california usa,38.0
95518,bremerton washington usa,51.0
95525,glasgow scotland united kingdom,46.0
95574,philadelphia pennsylvania usa,37.0
95593,aberdour scotland united kingdom,43.0
95658,whonnock british columbia canada,60.0
95703,oakland california usa,31.0
95741,guelph ontario canada,29.0
95781,brooklyn new york,26.0
95800,ewa beach hawaii usa,68.0
95867,boulognebillancourt ile de france france,26.0
95902,barcelona catalunya spain,57.0
95903,mason ohio usa,27.0
95909,burnaby british columbia canada,37.0
95914,charleston south carolina usa,41.0
95915,scullin australian capital territory australia,13.0
95923,bloomfield new jersey usa,17.0
95932,manchester new hampshire usa,36.0
95954,norfolk virginia usa,60.0
95991,santa ana california usa,28.0
95995,mannheim baden württemberg germany,35.0
96019,london england united kingdom,25.0
96054,ottawa ontario canada,29.0
96320,houston texas usa,51.0
96335,manassas virginia usa,20.0
96355,rehovot na israel,28.0
96357,aiken south carolina usa,31.0
96422,playa del rey california usa,30.0
96440,rochester new york usa,29.0
96475,vila nova de gaia porto portugal,26.0
96481,la mesa california usa,36.0
96521,victoria british columbia canada,23.0
96545,salt lake city utah usa,29.0
96554,barcelona catalunya spain,36.0
96571,louisville kentucky usa,45.0
96622,coatesville pennsylvania usa,37.0
96679,seville grove western australia australia,27.0
96744,jerez de la frontera cadiz spain,34.0
96771,springfield virginia usa,43.0
96776,winston salem north carolina usa,28.0
96869,sevilla sevilla spain,28.0
96913,grand prairie texas usa,25.0
96936,clarksville tennessee usa,47.0
96954,salem oregon usa,45.0
96970,minneapolis minnesota usa,42.0
96989,kansas city missouri usa,30.0
97025,elizabeth city north carolina usa,13.0
97179,ryde isle of wight united kingdom,40.0
97239,halifax nova scotia canada,30.0
97324,costa de caparica lisbon portugal,29.0
97423,belle plaine minnesota usa,27.0
97515,wayland michigan usa,56.0
97587,toronto ontario canada,45.0
97598,bielefeld nordrheinwestfalen germany,43.0
97636,milwaukie oregon usa,50.0
97694,vancouver british columbia canada,25.0
97721,castro valley california usa,46.0
97754,schenectady new york usa,46.0
97833,nijmegen gelderland netherlands,23.0
97848,traverse city michigan usa,40.0
97875,sitka alaska usa,30.0
97945,omaha nebraska usa,34.0
97972,dorking surrey england united kingdom,21.0
98023,elsmere kentucky usa,43.0
98159,vancouver british columbia canada,56.0
98263,north vancouver british columbia canada,35.0
98297,espoo uusimaa finland,24.0
98322,st petersburg florida usa,40.0
98356,west blocton alabama usa,45.0
98364,seattle washington usa,28.0
98376,st rose louisiana usa,14.0
98391,morrow georgia usa,52.0
98422,petal mississippi usa,39.0
98431,marietta georgia usa,66.0
98440,yuma arizona usa,17.0
98484,west point new york usa,18.0
98547,columbia south carolina usa,43.0
98575,vancouver british columbia canada,58.0
98628,kuwait kuwait kuwait,17.0
98647,selayang selangor malaysia,26.0
98655,st petersburg florida usa,70.0
98686,norfolk virginia usa,32.0
98723,cincinnati ohio usa,29.0
98741,fairbanks alaska usa,30.0
98758,calgary alberta canada,25.0
98783,richboro pennsylvania usa,30.0
98787,melbourne victoria australia,26.0
98804,vista california usa,54.0
98861,jamesville new york usa,33.0
98887,colorado springs colorado usa,49.0
98904,billings montana usa,28.0
98988,omaha nebraska,42.0
99023,louisville kentucky usa,56.0
99025,bothell washington usa,35.0
99032,white plains new york usa,25.0
99067,flint michigan usa,30.0
99136,waynesboro georgia usa,29.0
99165,santa barbara california usa,33.0
99193,medford oregon usa,51.0
99196,ithaca new york usa,29.0
99249,etters pennsylvania usa,63.0
99268,redmond washington usa,42.0
99277,manila na philippines,34.0
99281,seattle washington usa,17.0
99299,reidsville north carolina usa,26.0
99312,apple valley minnesota usa,28.0
99313,lake oswego oregon usa,35.0
99347,muskegon michigan usa,30.0
99441,seattle washington usa,33.0
99485,winnipeg manitoba canada,38.0
99523,bucharest na romania,28.0
99630,framingham massachusetts usa,24.0
99641,gainesville florida usa,35.0
99652,phoenix arizona usa,37.0
99738,moers nordrheinwestfalen germany,36.0
99765,fleet england united kingdom,32.0
99955,lockport new york usa,14.0
99996,toronto ontario canada,43.0
99997,fredericton new brunswick canada,33.0
100004,san ysidro california usa,0.0
100009,victoria british columbia canada,49.0
100066,houston texas usa,26.0
100088,burnley england united kingdom,26.0
100115,new lenox illinois usa,42.0
100227,tehran tehran iran,36.0
100264,brunswick ohio usa,37.0
100266,toronto ontario canada,29.0
100361,chicago illinois usa,32.0
100459,bay area california usa,38.0
100460,huntington virginia usa,31.0
100471,new albany indiana usa,39.0
100497,west bend wisconsin usa,54.0
100517,warrenton virginia usa,46.0
100578,dublin co dublin ireland,46.0
100590,chicago illinois usa,27.0
100644,heilbronn badenwuerttemberg germany,26.0
100648,london england united kingdom,54.0
100782,london england united kingdom,30.0
100783,buxton maine usa,44.0
100815,vancouver british columbia canada,30.0
100822,tenafly new jersey usa,54.0
100832,london england united kingdom,28.0
100846,plainfield illinois usa,39.0
100906,seattle washington usa,34.0
101035,san antonio texas usa,33.0
101041,cincinnati ohio usa,17.0
101077,white hall ,52.0
101091,laytonville california usa,54.0
101141,cincinnati ohio usa,57.0
101196,new york new york usa,36.0
101209,ft huachuca arizona usa,44.0
101214,minden ontario canada,46.0
101304,chesapeake virginia usa,68.0
101305,milwaukee wisconsin usa,29.0
101336,miami florida usa,41.0
101369,bismarck north dakota usa,43.0
101422,phoenix arizona usa,44.0
101505,new market alabama usa,43.0
101550,villa ballester buenos aires argentina,29.0
101606,niagara falls ontario canada,32.0
101696,winthrop harbor illinois usa,25.0
101739,lombard illinois usa,66.0
101851,keizer oregon usa,29.0
101876,nicholasville kentucky usa,38.0
101882,harrodsburg kentucky usa,18.0
101887,gainesville florida usa,31.0
101971,kingston ontario canada,43.0
101978,lake charles louisiana usa,23.0
102029,poughkeepsie new york usa,44.0
102032,anchorage alaska usa,30.0
102034,eau claire wisconsin usa,32.0
102117,virginia beach virginia usa,19.0
102129,plymouth michigan usa,29.0
102164,stuttgart badenwuerttemberg germany,44.0
102220,acapulco na mexico,54.0
102227,moritzburg sachsen germany,28.0
102275,saint clair michigan usa,52.0
102284,alexandria virginia usa,71.0
102322,selm nrw germany,54.0
102399,los angeles california usa,25.0
102416,willow grove pennsylvania usa,19.0
102505,sleepy hollow new york usa,37.0
102555,decatur texas usa,31.0
102564,marseilles illinois usa,54.0
102647,modesto california usa,14.0
102702,honolulu hawaii usa,34.0
102705,ottawa ontario canada,22.0
102719,somerville massachusetts usa,27.0
102733,seattle washington usa,38.0
102743,ottawa ontario canada,31.0
102772,fort myers florida usa,74.0
102844,atlanta georgia usa,27.0
102955,kokomo indiana usa,33.0
102967,olympia washington usa,54.0
103024,columbus ohio usa,30.0
103028,austin texas usa,25.0
103057,renton washington usa,49.0
103144,shah alam selangor malaysia,19.0
103164,covington washington usa,62.0
103191,arvada colorado usa,47.0
103251,mississauga ontario canada,21.0
103280,bologna emilia romagna italy,39.0
103281,ravenna emilia romagna italy,39.0
103304,st louis missouri usa,44.0
103336,tucson arizona usa,55.0
103416,tucson arizona usa,33.0
103445,amarillo texas usa,50.0
103467,landenberg pennsylvania usa,45.0
103541,linz oberoesterreich austria,24.0
103656,nanty glo pennsylvania usa,28.0
103811,st paul minnesota usa,25.0
103867,carlsbad california usa,25.0
103871,columbia missouri usa,45.0
103935,cartersville georgia usa,48.0
103955,jersey city new jersey usa,41.0
104051,vacaville california usa,29.0
104053,lake zurich illinois usa,44.0
104098,regina saskatchewan canada,26.0
104113,springfield missouri usa,24.0
104125,southampton na united kingdom,39.0
104144,florence alabama usa,65.0
104211,chattanooga tennessee usa,39.0
104236,manila metro manila philippines,30.0
104243,coatesville pennsylvania usa,60.0
104268,athens georgia usa,28.0
104278,bronx ,29.0
104334,federal way washington usa,65.0
104341,york nebraska usa,46.0
104362,eugene oregon usa,45.0
104399,middletown ohio usa,29.0
104413,sacramento california usa,53.0
104422,los angeles california usa,39.0
104429,brainerd minnesota usa,39.0
104505,bend oregon,34.0
104517,durham north carolina usa,27.0
104532,vienna  austria,18.0
104550,lisboa lisboa portugal,22.0
104569,teaneck new jersey usa,48.0
104588,brooklyn new york usa,16.0
104604,vancouver bc canada,36.0
104657,cave creek arizona usa,25.0
104665,altoona iowa usa,30.0
104759,burnaby british columbia canada,38.0
104796,anchorage alaska usa,38.0
104812,woodstock maryland usa,19.0
104880,madison wisconsin usa,21.0
104925,duluth minnesota usa,44.0
104939,morehead kentucky usa,43.0
105012,grand blanc michigan usa,49.0
105028,kuala lumpur federal territory malaysia,22.0
105054,edmonton alberta canada,29.0
105058,north york ontario canada,32.0
105100,bristol england united kingdom,38.0
105108,st louis missouri usa,35.0
105114,rock island illinois usa,38.0
105137,st petersburg florida usa,48.0
105187,la chapelle sur erdre loire atlantique france,53.0
105214,pittsburgh pennsylvania usa,34.0
105263,vancouver washington state usa,19.0
105317,hamden connecticut usa,32.0
105332,fargo north dakota usa,57.0
105335,edmonton alberta canada,25.0
105356,torrington connecticut usa,59.0
105374,montreal quebec canada,25.0
105450,ploiesti prahova romania,15.0
105476,zaragoza aragón spain,22.0
105515,elmore city oklahoma usa,19.0
105517,calgary alberta canada,28.0
105536,belleville new jersey usa,17.0
105627,london ontario canada,23.0
105649,boskoop zuid holland,38.0
105714,portland oregon usa,35.0
105795,elche alicante spain,24.0
105881,jersey city new jersey usa,34.0
