user-id,location,age
43807,sambro nova scotia canada,32
43824,helsinki uusimaa finland,23
43842,tucson ,34
43850,hamburg hamburg germany,34
43853,evanston illinois usa,34
43863,köln nordrheinwestfalen germany,26
43866,little rock arkansas usa,28
43873,pepinster liege,43
43893,federal way washington usa,34
43901,falls church virginia usa,34
43907,chicago illinois usa,54
43909,singapore na singapore,27
43910,granada hills california usa,43
43920,san diego california usa,29
43962,renmark south australia australia,23
44020,m bayern germany,23
44052,sacramento california usa,34
44073,desert hot springs ca california usa,34
44113,detroit michigan,34
44176,christchurch canterbury new zealand,34
44183,austinmer new south wales australia,16
44190,mt crawford virginia usa,50
44207,hamburg hamburg germany,34
44216,ottawa ontario canada,28
44252,fairview new jersey usa,28
44264,torrance california usa,34
44269,port orchard washington usa,57
44280,calhoun missouri usa,25
44285,keyser west virginia usa,21
44295,salt lake city utah usa,33
44296,sydney new south wales australia,26
44297,christchurch canterbury new zealand,22
44306,hamburg hamburg germany,34
44343,alameda california usa,50
44382,kilmore victoria australia,29
44389,fraser michigan usa,34
44404,huntington new york usa,34
44416,snellville georgia usa,34
44435,kingston na jamaica,37
44438,edmonds washington,34
44447,isle of wight england united kingdom,36
44450,summerfield ,35
44467,san antonio texas usa,29
44473,eastbourne england united kingdom,31
44535,warrensburg missouri usa,20
44537,edison new jersey usa,34
44539,manorville new york usa,58
44547,orlando florida usa,77
44590,dripping springs  usa,30
44595,toronto ontario canada,39
44611,cary north carolina usa,20
44621,la grange illinois usa,38
44635,mount vernon new york usa,36
44647,lake george minnesota usa,54
44663,klang selangor malaysia,34
44702,miami ,16
44726,hannover niedersachsen germany,30
44728,florence alabama usa,31
44743,new york new york usa,29
44750,manasquan new jersey usa,41
44756,san diego california usa,62
44761,las vegas nevada usa,24
44774,kansas city kansas usa,42
44788,ashland new hampshire usa,25
44789,tampa florida usa,34
44790,lavergne tennessee usa,34
44837,cambridge city indiana usa,34
44842,north wales ,34
44845,dallas texas usa,29
44852,spring texas usa,39
44884,lexington south carolina usa,34
44892,guelph ontario canada,34
44893,alexandria virginia usa,34
44911,anchorage alaska usa,34
44914,burnet texas usa,34
44924,portland oregon usa,34
44925,farnborough england united kingdom,33
44932,palos verdes peninsula california usa,42
44985,coupeville washington usa,36
44987,québec quebec canada,24
45002,lieto varsinaissuomi finland,20
45014,telaviv na israel,25
45033,charleston ,41
45034,plano texas usa,34
45042,westerville ohio usa,38
45061,northfield illinois usa,52
45063,portland  usa,34
45064,seattle washington usa,34
45068,albuquerque new mexico usa,36
45075,ottawa ontario canada,34
45107,montgomery twp pennsylvania usa,34
45113,alderson west virginia usa,34
45114,edmonton alberta canada,34
45119,sauk rapids minnesota usa,34
45131,st paul minnesota usa,34
45136,redmond washington usa,25
45141,kingston ontario canada,60
45148,hamburg hamburg germany,28
45184,bay point california usa,35
45193,round rock texas usa,17
45218,williamsville new york usa,47
45287,chesapeake virginia usa,72
45297,oak creek wisconsin usa,34
45302,bethlehem pennsylvania usa,34
45303,portland oregon usa,22
45305,monmouth junction new jersey usa,33
45313,everett massachusetts usa,61
45315,ada michigan usa,34
45340,canton ohio usa,34
45359,ocala florida usa,34
45383,elizabethtown pennsylvania usa,51
45391,littleton colorado usa,23
45401,branson missouri usa,34
45409,saginaw michigan usa,62
45416,lansing michigan usa,48
45418,dingmans ferry pennsylvania usa,51
45435,minneapolis minnesota usa,34
45444,cincinnati ohio usa,34
45460,london england united kingdom,30
45461,inverness illinois usa,62
45470,ladera ranch california usa,34
45476,ofallon missouri usa,50
45507,clarksburg new jersey usa,35
45516,milano lombardia italy,24
45557,flossmoor illinois usa,33
45564,chicago illinois usa,37
45567,downers grove illinois usa,56
45584,halifax nova scotia canada,29
45585,san diego california usa,34
45623,north augusta south carolina usa,47
45636,ashland oregon usa,34
45650,bonn nordrheinwestfalen germany,25
45656,new orleans louisiana usa,25
45661,dresden sachsen germany,44
45704,cayce south carolina usa,18
45730,waco texas usa,57
45745,ottawa ,34
45749,chico california usa,48
45751,lexington kentucky usa,34
45765,mundelein illinois usa,52
45772,hampton virginia usa,34
45778,metairie louisiana usa,34
45782,northboro massachusetts usa,64
45799,helsinki etela suomi finland,54
45806,moline illinois usa,34
45837,toronto ontario canada,24
45862,madison heights michigan usa,34
45869,jerusalem israel israel,41
45873,pittsburgh pennsylvania usa,34
45879,sebastopol california usa,34
45899,quesnel british columbia canada,50
45904,boston massachusetts,34
45918,newcastle upon tyne tyne and wear united kingdom,32
45925,loveland colorado usa,35
45943,geretsried bayern germany,24
45952,nashua new hampshire usa,38
45978,huntsville alabama usa,34
45982,seattle washington usa,34
45987,port coquitlam british columbia,34
45998,sebastopol california usa,34
46059,winchester kentucky usa,54
46099,toronto ontario canada,19
46130,saskatoon saskatchewan canada,34
46137,tamms illinois usa,46
46139,torrance california usa,59
46145,chardon ohio usa,43
46153,na otago new zealand,34
46154,ann arbor michigan usa,34
46165,littleton colorado usa,54
46196,chicago illinois usa,46
46197,tampere pirkanmaa finland,26
46222,oakland california usa,34
46232,strathfield new south wales australia,25
46254,toronto ontario canada,69
46258,albany california usa,29
46269,recife pernambuco brazil,26
46281,mississauga ,34
46291,selden new york usa,50
46295,san mateo ,34
46297,belleville illinois usa,35
46319,seattle washington usa,53
46327,whitby ontario canada,41
46345,annapolis maryland usa,53
46349,portland oregon usa,34
46350,granger indiana usa,34
46351,paris ile de france france,27
46359,kewaskum wisconsin usa,51
46374,vancouver british columbia canada,29
46389,pine knoll shores north carolina usa,55
46392,alden new york usa,34
46398,san antonio texas usa,37
46404,vancouver british columbia canada,20
46415,manchester england united kingdom,34
46417,plano texas usa,34
46456,warner robins georgia usa,34
46461,hershey pennsylvania usa,34
46472,seattle washington usa,34
46473,northwood middlesex united kingdom,44
46480,boise idaho usa,49
46481,chicago illinois usa,30
46484,greenfield massachusetts usa,34
46492,sacramento california usa,34
46498,newport oregon usa,51
46502,imperial missouri usa,43
46508,holland pennsylvania usa,18
46520,vienna vienna austria,32
46521,badajoz extremadura spain,29
46530,mississauga ontario canada,25
46534,chicago illinois usa,34
46541,gabriola british columbia canada,34
46548,springfield missouri,34
46556,wiesbaden hessen germany,43
46579,oakland california usa,34
46585,tupelo mississippi usa,34
46586,lengede niedersachsen germany,34
46595,royal oak michigan usa,45
46607,berkeley california usa,25
46633,la ronge saskatchewan canada,23
46635,biel bern switzerland,31
46637,hixson tennessee usa,39
46638,neuchâtel na switzerland,34
46651,leesburg florida usa,42
46654,vancouver british columbia canada,34
46659,seattle washington usa,34
46663,riverside illinois usa,42
46671,chery hill new jersey usa,49
46679,ronkonkoma new york usa,34
46690,zürich kanton zürich switzerland,27
46694,apple valley minnesota usa,28
46699,zürich zürich switzerland,18
46703,sheffield sheffield united kingdom,34
46706,chippenham england united kingdom,38
46719,york north yorkshire united kingdom,34
46754,schönenbuch basellandschaft switzerland,38
46760,jacksonville florida usa,34
46776,coralville iowa usa,36
46785,makrohori veroias imathia greece,30
46787,glendale arizona usa,34
46790,wiesbaden hessen germany,35
46796,st ingbert saarland germany,25
46803,austin texas usa,27
46819,matlock england united kingdom,45
46826,london london united kingdom,30
46834,corner brook newfoundland canada,28
46848,wichita kansas usa,52
46868,palo alto california usa,34
46889,freiburg badenwuerttemberg germany,34
46892,northridge california usa,35
46898,debary florida usa,33
46904,stuart florida usa,34
46907,marysville washington usa,34
46909,howell new jersey usa,31
46910,victorville california usa,32
46920,minneapolis minnesota usa,24
46925,essen nordrheinwestfalen germany,39
46928,philadelphia pennsylvania usa,34
46939,torrelodones madrid spain,30
46993,wuppertal nordrheinwestfalen germany,39
47017,los angeles california usa,34
47030,na channel islands guernsey,35
47034,south queensferry scotland united kingdom,44
47050,cottonwood california usa,55
47052,san francisco california usa,34
47061,magdeburg sachsenanhalt germany,23
47067,wiesbaden hessen germany,25
47071,columbus ohio usa,20
47075,san francisco california usa,48
47077,surrey british columbia canada,27
47078,mclean virginia usa,60
47088,vancouver british columbia canada,29
47091,bertrange bertrange luxembourg,34
47092,sugar land texas usa,35
47117,houston texas usa,34
47118,ellensburg washington usa,42
47121,bochum nordrheinwestfalen germany,39
47127,wichita kansas usa,35
47128,elmhurst illinois usa,33
47140,nashua new hampshire usa,52
47145,ottawa ontario canada,34
47151,wilmington north carolina usa,35
47152,blair nebraska usa,33
47167,fairfax virginia usa,34
47194,linton indiana usa,36
47206,el cajon california usa,34
47215,alexandria virginia usa,35
47220,powell tennessee usa,51
47230,birmingham england united kingdom,51
47239,ascot queensland australia,23
47243,cologne nrw germany,34
47245,marquette michigan usa,49
47250,point clear alabama usa,34
47251,kitchener ontario,33
47256,pyrmont new south wales australia,24
47257,san mateo california usa,48
47268,perth western australia australia,24
47270,richmond british columbia canada,27
47274,genova liguria italy,33
47276,eugene oregon usa,34
47279,stillwater oklahoma usa,29
47291,washington dc usa,32
47293,berkley michigan usa,41
47294,wetzlar hessen germany,31
47304,clearwater kansas usa,34
47307,belo horizonte minas gerais brazil,53
47315,sioux city iowa usa,49
47316,comanche texas usa,34
47320,eastampton new jersey usa,53
47321,fredericton new brunswick canada,53
47329,geneva genève switzerland,37
47331,limours iledefrance france,17
47338,winnipeg manitoba canada,25
47359,lincoln rhode island usa,44
47368,ransomville new york usa,37
47381,los angeles california usa,34
47383,malone washington usa,55
47396,somerville massachusetts usa,34
47401,tigard oregon usa,34
47402,tustin california usa,34
47411,la crescenta california usa,45
47438,salisbury north south australia australia,39
47448,sevilla sevilla spain,26
47452,cologne nordrheinwestfalen germany,20
47456,roswell georgia usa,39
47458,doylestown pennsylvania usa,34
47465,ulsan south gyeongsang south korea,23
47475,toronto ontario canada,19
47478,dunedin otago new zealand,34
47498,baltimore maryland usa,34
47504,san antonio texas usa,34
47512,melzo lombardia italy,28
47534,luzern luzern switzerland,45
47544,san diego california usa,34
47552,williamsport ,34
47553,chicago illinois usa,47
47556,richmond kentucky usa,34
47561,erial new jersey usa,34
47565,cheyenne wyoming usa,24
47566,partington manchester united kingdom,29
47576,miami florida usa,35
47581,london england united kingdom,35
47594,scottsdale arizona usa,52
47601,houston texas usa,41
47605,halifax nova scotia canada,27
47609,lubbock texas usa,34
47619,atlanta georgia usa,52
47624,málaga málaga spain,23
47628,buenos aires capital federal argentina,30
47635,kuala lumpur kuala lumpur malaysia,34
47666,zaragoza aragon spain,28
47669,lenggries bavaria germany,34
47671,miengo cantabria spain,19
47695,bermeo bizkaia,28
47702,kentwood michigan usa,34
47704,seattle washington usa,35
47712,dallas texas usa,34
47720,granite city illinois usa,34
47743,plainfield illinois usa,41
47745,evanston illinois usa,56
47758,denver colorado usa,49
47763,klang kota raja malaysia,24
47765,garden city michigan usa,50
47776,reigate surrey united kingdom,34
47779,webster new york usa,34
47793,natick massachusetts usa,34
47807,cincinnati ohio usa,31
47819,stuttgartesslingen badenwuerttemberg germany,32
47830,fairport new york usa,34
47831,juneau alaska usa,31
47835,saintnicolas quebec canada,33
47851,sherwood oregon usa,34
47856,ottawa ontario canada,32
47857,parkersburg west virginia usa,38
47861,las vegas nevada usa,34
47866,indianapolis indiana usa,52
47882,amsterdam amsterdam netherlands,25
47897,tucson arizona usa,34
47900,rootstown ohio usa,34
47905,waterville maine usa,39
47922,mokena illinois usa,34
47925,lynnwood washington usa,34
47929,brookline massachusetts usa,49
47931,hailey idaho usa,46
47958,milwaukie oregon usa,34
47971,toronto ontario canada,40
47974,olympia washington usa,34
47975,portland oregon usa,37
47982,orlando florida usa,20
47987,fayetteville north carolina usa,38
47992,vancouver british columbia canada,45
47996,west lafayette indiana usa,27
48004,culver oregon usa,34
48015,fredericton new brunswick canada,34
48016,providence rhode island usa,34
48025,concordia missouri usa,43
48026,demotte indiana usa,34
48037,delaware water gap pennsylvania usa,16
48046,central sq new york usa,34
48050,midland texas usa,34
48052,interlaken bern switzerland,34
48057,toronto ontario canada,34
48077,dallas georgia usa,46
48111,yorktown heights new york usa,41
48138,oakland california usa,29
48152,edinburgh scotland united kingdom,34
48153,staten island ,31
48155,amarillo texas usa,31
48156,london muswell hill united kingdom,36
48157,köln nordrheinwestfalen germany,35
48159,burnaby ,34
48213,san mateo california usa,34
48215,san francisco california usa,34
48217,portland oregon usa,40
48242,cincinnati ohio usa,21
48249,tulsa oklahoma usa,21
48261,portland oregon usa,53
48268,vienna vienna austria,18
48273,boise idaho usa,34
48275,madrid madrid spain,30
48281,palmerston north manawatu new zealand,124
48283,santa rosa california usa,34
48292,chicago illinois usa,35
48293,new york new york usa,25
48296,brooklyn new york usa,34
48314,san jose california usa,34
48321,bangor maine usa,34
48326,torino piemonte italy,34
48333,lyon rhonealpes france,26
48339,quincy massachusetts usa,26
48342,middle grove new york usa,18
48355,florence arizona usa,35
48356,gresham oregon usa,54
48357,houston texas usa,28
48371,columbus georgia usa,29
48382,bakersfield california usa,34
48385,white mountain alaska usa,28
48388,port coquitlam british columbia canada,34
48391,georgetown kentucky usa,16
48396,woodstock illinois usa,38
48407,seattle washington usa,55
48417,cleveland ohio usa,36
48420,winchester ontario canada,36
48424,westborough massachusetts usa,49
48430,grass lake michigan usa,38
48440,alexandria virginia usa,42
48444,white plains maryland usa,34
48445,westbury new york usa,35
48449,kansas city kansas usa,34
48455,hometown minnesota usa,34
48458,fresno california usa,34
48464,jupiter florida usa,34
48468,itasca illinois usa,50
48474,erina new south wales australia,32
48480,rutherford new jersey usa,32
48484,kingston washington usa,39
48494,lemon grove california usa,51
48495,copenhagen sjælland denmark,30
48498,glendale california usa,34
48503,portland maine usa,28
48510,fort collins colorado usa,34
48518,alexandria virginia usa,30
48519,philadelphia pennsylvania usa,34
48539,birmingham alabama usa,23
48546,tarpon springs florida usa,34
48553,virginia beach virginia usa,34
48561,lindenwold new jersey usa,34
48575,midlothian virginia usa,39
48579,cleveland oklahoma usa,24
48595,dover new hampshire usa,23
48622,joburg gauteng south africa,34
48630,na new jersey usa,34
48640,novato california usa,51
48644,sydney new south wales australia,42
48654,hildesheim niedersachsen germany,34
48662,citrus heights california usa,34
48698,paris ile de france france,28
48707,glen ellen california usa,67
48709,philadelphia pennsylvania usa,34
48725,dearborn michigan usa,34
48734,nürtingen badenwuerttemberg germany,34
48736,cambridge massachusetts usa,28
48743,freeport ,34
48753,memphis tennessee usa,34
48759,edinburgh scotland united kingdom,34
48772,münster nrw germany,34
48779,kadena air base okinawa japan,43
48787,leicester leicestershire united kingdom,36
48808,duluth georgia usa,34
48809,madrid madrid spain,43
48822,barcelona barcelona spain,17
48865,madrid veneto spain,26
48872,coconut creek florida usa,34
48876,chicago illinois usa,51
48890,bristol england united kingdom,31
48897,madrid madrid spain,25
48902,danville virginia usa,29
48911,new orleans louisiana usa,57
48925,perth western australia australia,26
48929,bristol new hampshire usa,34
48936,new york new york usa,49
48952,portland oregon usa,34
48955,bradenton florida usa,34
48967,köln nordrheinwestfalen germany,45
48970,duvall washington usa,34
48973,denton texas usa,35
48975,beaver dams new york usa,34
48977,mercer island washington usa,34
48988,christchurch canterbury new zealand,34
48995,peoria arizona usa,44
48999,lancaster ohio,34
49021,roby texas usa,44
49028,iowa city iowa usa,34
49036,maarssen na netherlands,34
49043,civitanova marche marche italy,34
49044,firenze toscana italy,34
49049,ottawa ontario canada,51
49053,atlanta georgia usa,34
49058,lisboa na portugal,26
49060,heuchelheim hessen germany,38
49061,seattle washington usa,34
49109,west jordan utah usa,38
49114,zamora zamora spain,27
49123,mainz rheinlandpfalz germany,25
49126,singapore na singapore,16
49144,ferreries illes balears spain,43
49154,thibodaux louisiana usa,41
49155,barcelona ,26
49168,ivydale west virginia usa,57
49169,greensboro north carolina usa,34
49170,hot springs south dakota usa,34
49177,carlisle pennsylvania,34
49182,sammamish washington usa,34
49184,n hollywood california usa,34
49193,indian rocks beach florida usa,34
49196,murray utah usa,34
49212,san francisco california usa,38
49225,medina ohio usa,34
49227,dallas texas usa,40
49237,portland oregon usa,47
49262,san diego california usa,26
49272,seattle washington usa,34
49277,vancouver british columbia,33
49282,sioux city iowa usa,34
49289,delta british columbia canada,34
49291,kleve niederrhein germany,34
49292,moncton new brunswick canada,34
49298,stuttgart badenwuerttemberg germany,30
49299,reston virginia usa,30
49300,loveland colorado usa,34
49303,seattle washington usa,35
49313,roswell georgia usa,34
49314,decatur georgia usa,34
49320,québec quebec canada,34
49324,dumont new jersey usa,34
49329,gatineau quebec canada,34
49358,madison wisconsin usa,34
49373,lisboa lisboa portugal,18
49375,brookfield wisconsin usa,34
49379,strongsville ohio usa,34
49392,boston massachusetts usa,28
49403,maplewood minnesota usa,47
49404,parkersburg west virginia usa,34
49415,calgary alberta canada,16
49421,huddersfield england united kingdom,34
49422,regensburg bayern germany,34
49423,deer mountain utah usa,26
49433,elk grove california usa,34
49434,minneapolis minnesota usa,62
49443,ummendorf baden württemberg germany,34
49460, kansas usa,37
49472,trumbull connecticut usa,23
49487,oil city pennsylvania usa,34
49510,bellingham washington usa,34
49514,oberlindach be switzerland,37
49526,mainaschaff bayern germany,47
49534,gijon asturias spain,31
49539,pleasant hill california usa,34
49545,plessis trevise ile de france france,21
49551,hamburg hamburg germany,28
49553,evanston illinois usa,23
49555,aachen nordrheinwestfalen germany,34
49582,le mans pays de la loire france,29
49587,gales ferry ,34
49595,keene new hampshire usa,34
49601,cobourg ontario canada,16
49629,kölncologne nordrheinwestfalen germany,32
49630,albuqerque new mexico usa,59
49634,cape town western cape south africa,53
49635,seattle washington usa,34
49640,reading england united kingdom,40
49661,wauwatosa wisconsin usa,18
49668,sinai south dakota usa,45
49683,houston texas usa,23
49771,san antonio texas,35
49790,grosse pointe shores michigan usa,40
49791,sellersville pennsylvania usa,29
49792,denver pennsylvania usa,34
49824,oxford england united kingdom,34
49827,franklin new jersey usa,28
49839,oakland california usa,34
49842,staten island new york usa,40
49889,orem utah usa,34
49900,catonsville maryland usa,48
49904,eugene oregon usa,34
49907,renton washington usa,37
49920,vancouver british columbia canada,34
49922,janesville california usa,50
49945,san francisco california usa,27
49956,portland oregon usa,34
49963,los gatos california usa,52
49964,seattle washington usa,34
49974,decatur georgia usa,34
49980,new hartford new york usa,27
49983,sacramento california usa,41
49994,clintonville wisconsin usa,40
50010,arlington virginia usa,31
50032,seattle washington usa,34
50063,west columbia south carolina usa,34
50073,south portland maine usa,34
50074,xenia ohio usa,34
50105,lake oswego oregon usa,34
50110,olympia washington usa,60
50114,milwaukee wisconsin usa,34
50129,reynolds ,34
50130,north charleston south carolina usa,53
50131,minneapolis minnesota usa,34
50141,minneapolis minnesota usa,58
50157,new york new york usa,43
50187,leicester england united kingdom,52
50193,vancouver british columbia canada,27
50204,lebanon pennsylvania usa,36
50205,oceanside california usa,62
50206,palm bay florida usa,36
50210,cape may new jersey usa,31
50225,fresno california usa,34
50227,guilford connecticut usa,23
50241,east windsor new jersey usa,34
50262,venturina toscana italy,34
50289,segrate lombardia italy,37
50321,ourense ourense spain,40
50376,sydney new south wales australia,25
50388,portland oregon usa,34
50416,south lyon michigan usa,33
50453,minneapolis minnesota usa,24
50456,santa monica california usa,34
50459,ottawa ontario canada,21
50464,south england united kingdom,42
50501,st paul minnesota usa,34
50504,new freedom ,34
50509,elizabeth city north carolina usa,19
50521,saluda south carolina usa,42
50526,redwood city california usa,30
50533,waterloo new york usa,36
50538,east moline illinois usa,34
50539,endicott new york usa,42
50547,toronto ontario canada,32
50550,southaven mississippi usa,34
50560,roseville california usa,34
50564,carbondale illinois usa,53
50566,battle creek michigan usa,27
50596,staten island new york usa,18
50610,schwetzingen badenwuerttemberg germany,39
50612,boulder colorado usa,34
50615,point richmond california usa,29
50650,woodridge illinois usa,35
50681,asheville north carolina usa,50
50693,graz steiermark austria,17
50711,norfolk virginia usa,34
50730,mcallen texas usa,34
50732,naples florida usa,34
50748,ridge new york usa,34
50749,peterborough england united kingdom,34
50751,bowie maryland usa,34
50764,elkhart indiana usa,34
50785,jamaica plain massachusetts usa,34
50787,bourbonnais illinois usa,29
50797,cirencester england united kingdom,47
50815,kendall park new jersey usa,61
50823,sacramento california usa,34
50832,hanover massachusetts usa,34
50845,east hampton connecticut usa,19
50849,prince albert saskatchewan canada,52
50858,nacogdoches  usa,19
50859,erin tennessee usa,26
50891,marshalltown iowa usa,55
50895,calverton new york usa,34
50896,klamath falls oregon usa,34
50932,london england united kingdom,32
50951,castle rock colorado usa,20
50955,mountain view colorado usa,34
50971,providence rhode island usa,34
51001,independence oregon usa,59
51071,talkeetna alaska usa,30
51082,columbus ohio usa,30
51090,parkdale oregon usa,49
51093,chicago illinois usa,34
51094,milton ontario canada,34
51099,dromahair  ireland,58
51100,new braunfels texas usa,25
51111,acton ontario canada,47
51112,cobourg ontario canada,21
51128,minneapolis minnesota usa,34
51150,waterloo ontario canada,34
51165,ottawa ontario canada,35
51192,milwaukee wisconsin usa,48
51197,franklin new jersey usa,34
51224,seattle  usa,34
51227,wien wien austria,30
51252,yucca valley california usa,34
51291,white springs florida usa,23
51334,tübingen badenwuerttemberg germany,34
51350,monroe ,34
51352,bellevue nebraska usa,34
51359,lenexa kansas usa,34
51361,dafter michigan usa,43
51364,toronto ontario canada,40
51365,shelbyville kentucky usa,48
51375,queen valley arizona usa,63
51386,adrian michigan usa,41
51402,mannheim badenwuerttemberg germany,26
51442,ripon california usa,34
51449,derby england united kingdom,26
51450,lawrenceville georgia usa,54
51451,utica new york usa,57
51463,manchester england united kingdom,34
51464,brisbane queensland australia,34
51469,jacksonville florida usa,34
51474,cumberland maryland usa,33
51511,amity oregon usa,25
51526,long beach california usa,34
51545,branson missouri usa,67
51559,helotes texas usa,54
51571,phoenix arizona usa,49
51574,baltimore maryland usa,34
51599,lanesboro massachusetts usa,27
51615,alameda california usa,34
51643,ypsilanti michigan usa,35
51655,drumright oklahoma usa,73
51665,lebanon pennsylvania usa,33
51670,madison new jersey usa,34
51682,fredericton new brunswick canada,34
51687,san francisco california usa,34
51742,brooklyn new york usa,34
51752,garland texas usa,34
51783,bristol rhode island usa,36
51803,brantford ontario canada,34
51826,richmond virginia usa,34
51840,pittsburgh pennsylvania usa,34
51882,st peters missouri usa,17
51883,jasper missouri usa,31
51913,west palm beach florida usa,34
51919,college park maryland usa,34
51924,greenwood british columbia canada,34
51962,blacksburg virginia usa,34
51974,münchen bayern germany,34
51975,mannheim badenwuerttemberg germany,34
51982,hackensack new jersey usa,39
51983,na na usa,34
51986,phoenix arizona usa,25
51990,wake forest north carolina usa,53
51992,west fairlee vermont usa,43
52002,bloomington indiana usa,34
52007,fremont california usa,34
52011,burlington ontario canada,37
52018,edgefield south carolina usa,34
52021,lodi california usa,27
52044,atlanta georgia usa,46
52050,pepperell massachusetts usa,43
52054,tübingen badenwuerttemberg germany,36
52057,wien wien austria,34
52060,ottawa ontario canada,38
52088,norwich connecticut usa,30
52112,wichita kansas usa,40
52141,salt lake city utah usa,32
52153,red deer alberta canada,34
52159,richmond california usa,49
52166,grand island nebraska united kingdom,34
52169,vancouver british columbia canada,34
52175,johnstown pennsylvania usa,34
52189,buffalo new york usa,34
52199,houston texas usa,47
52203,calais pas de calais france,32
52224,oak grove kentucky usa,26
52225,rochester new york usa,34
52226,yukon oklahoma usa,58
52234,haverhill massachusetts usa,50
52256,duluth minnesota usa,17
52264,plano texas,34
52293,lombard illinois usa,61
52313,roma lazio italy,34
52320,hong kong na hong kong,34
52323,karlsruhe badenwuerttemberg germany,38
52329,cortland ohio usa,34
52331,seixal seixal portugal,39
52350,lisboa na portugal,31
52362,haworth oklahoma usa,32
52363,chico california usa,53
52383,las palmas de gran canaria las palmas spain,52
52400,barbourville kentucky usa,18
52401,byron bay new south wales australia,54
52420,san diego california usa,28
52425,taos new mexico usa,34
52435,jacksonville florida usa,34
52438,davis california usa,34
52446,henderson nevada usa,44
52459,ottawa ontario canada,34
52472,friscodallas texas usa,209
52479,bridport na united kingdom,34
52498,amsterdam noord holland netherlands,34
52500,champaign illinois usa,48
52521,safety harbor florida usa,38
52525,jacksonville florida usa,34
52530,kloten zuerich switzerland,55
52557,sunbury victoria australia,39
52574,hebron kentucky usa,34
52584,livermore california usa,45
52586,london england united kingdom,26
52598,brooklyn new york usa,23
52606,palmerston north manawatu new zealand,40
52614,toccoa ga usa,33
52616,lawrence kansas usa,34
52635,portland oregon usa,23
52649,vancouver british columbia canada,212
52664,bakersfield calabria usa,34
52670,palm harbor florida usa,34
52671,santa barbara california usa,34
52673,barcelona catalunya spain,26
52753,doniphan missouri usa,34
52775,somersworth new hampshire usa,34
52805,redmond washington usa,26
52807,three hills alberta canada,38
52816,calgary alberta canada,34
52832,highland park illinois usa,34
52846,shasta california usa,61
52851,sausalito california usa,34
52852,brooklyn new york usa,34
52853,yuba city california usa,61
52864,barcelona catalunya spain,41
52887,san lorenzo california usa,34
52903,san francisco california usa,40
52917,bellevue washington usa,42
52942,ftcollins colorado usa,34
52944,kingston new york usa,59
52947,el paso texas usa,37
52968,west point new york usa,33
52993,louisville ,30
52994,colton oregon usa,34
53018,bensenville illinois usa,40
53027,wichita ,34
53030,north pole alaska usa,34
53039,santa rosa california usa,51
53042,wethersfield connecticut usa,59
53046,laurens south carolina usa,34
53069,greensburg indiana,34
53070,london  usa,34
53077,lansdowne pennsylvania usa,45
53091,london england united kingdom,26
53104,olathe kansas usa,37
53119,hubbardston massachusetts usa,34
53127,newcastle northen england united kingdom,34
53130,warsaw indiana usa,34
53132,bellthorpe queensland australia,34
53140,caldwell idaho usa,34
53150,ottawa  canada,34
53174,orlando florida usa,29
53189,shelby alabama usa,34
53205,kensington connecticut usa,34
53220,fullerton california usa,36
53225,madrid madrid spain,29
53229,minneapolis minnesota usa,35
53241,hillsborough new jersey usa,34
53256,sterlington louisiana usa,21
53260,republic washington usa,24
53265,woodstock georgia usa,46
53278,toronto ontario canada,34
53281,mississauga ontario canada,34
53301,milpitas california usa,29
53304,south burlington vermont usa,52
53321,mexico new york usa,17
53332,hampton virginia usa,41
53365,canal winchester ohio usa,29
53377,south charleston ohio usa,34
53390,casper wyoming usa,26
53392,minneapolis minnesota usa,34
53408,college station texas usa,22
53418,puyallup washington usa,28
53420,minneapolis minnesota usa,33
53426,vienna virginia usa,34
53430,minneapolis minnesota usa,25
53446,cecil wisconsin usa,41
53453,la courneuve seine saintdenis france,25
53456,ne portland oregon,34
53458,fairfield ,54
53490,thousand oaks california usa,39
53506,hewitt new jersey usa,34
53515,kincardine ,34
53533,cincinnati ohio usa,34
53537,richmond indiana usa,34
53559,virginia beach virginia usa,31
53575,watkins glen new york usa,30
53577,brooklyn new york usa,34
53580,london ontario canada,28
53590,thalwil zurich switzerland,40
53594,saint martinville louisiana usa,39
53604,stratford connecticut usa,48
53605,davao davao del sur philippines,17
53614,barreiro barreiro portugal,30
53623,harrison ohio,34
53628,brest bretagne france,22
53647,niles michigan usa,34
53663,baltimore maryland usa,51
53664,maple ridge british columbia canada,34
53668,cumberland maryland usa,33
53677,olympia washington usa,72
53699,hoxie arkansas usa,27
53722,barcelona catalunya spain,34
53729,balingup western australia australia,34
53772,mogliano veneto treviso veneto italy,49
53773,vancouver washington usa,34
53775,st petersburg florida usa,35
53789,woodstock georgia usa,21
53790,bronx ny new york usa,34
53808,barbera barcelona spain,20
53841,tampa florida usa,26
53846,bloomington indiana usa,55
53849,lic new york usa,31
53851,chicago illinois usa,34
53883,miami florida usa,34
53918,vaucluse new south wales australia,27
53938,norfolk virginia usa,34
53946,dearborn michigan usa,34
53954,corvallis oregon usa,31
53965,cleveland heights ohio usa,41
53978,carrboro north carolina usa,37
53981,portland oregon usa,26
53988,albemarle north carolina usa,34
54005,lacey washington usa,59
54010,monnickendam noord holland netherlands,41
54035,midland texas usa,60
54053,springfield missouri usa,23
54060,na na singapore,34
54062,irving texas usa,27
54064,north vancouver british columbia canada,61
54072,van nuys california usa,34
54074,telford pennsylvania usa,33
